NO,id,question,choices,key,key_text,label_1,indikator,label_2
120,4b11f453-a346-43c9-9fab-0720c2bcbe6f,Sudut terbentuk oleh dua ruas garis yang saling â€¦.,"A. lurus
 
  B. sejajar
 
  C. berpotongan
 
  D. melengkung",C,berpotongan,,,mudah
121,86531089-8167-453d-8cd9-279c6d1ca5f5,Suhu di dalam kulkas -90 C sedangkan suhu di ruangan 230 C. Perbedaan suhu di dalam kulkas dan di ruangan adalah ....,"A. -320C
  B. -140C
  C. 140C
  D. 320C",D,320C,,,mudah
122,b1b85fd2-f98a-4e56-8f33-e81bd132ac9f,Bilangan prima antara 90 dan 100 adalahâ€¦.,"A. 91,97
 
  B. 92,94,96,96,100
 
  C. 93,96,99
 
  D. 91,93,95,97,99",A,"91,97",,,sedang
123,1b7319c0-3db0-481f-8bb5-925668a94973,Bilangan prima lebih dari 95 dan kurang dari 102 adalah â€¦.,"A. 96,97,98,99,100,101,102
 
  B. 97,101
 
  C. 96,98,100,102
 
  D. 97,99,102",B,"97,101",,,sedang
124,2776c6a0-16ce-42a7-bfc0-7cff251103f9,Bilangan prima yang lebih dari 50 dan kurang dari 60 adalahâ€¦.,"A. 53,59
 
  B. 51,53
 
  C. 52,54
 
  D. 53,58",A,"53,59",,,sedang
125,8f0c6ebd-4d5b-4154-a582-3694d3011e87,FPB dari 18 dan 27 adalahâ€¦.,"A. 6
 
  B. 9
 
  C. 18
 
 . 27 D.",B,9,,,sedang
126,4290f183-479b-4f7e-8d2a-e6eb69899b74,FPB dari 72 dan 90 adalah â€¦.,"A. 15
 
  B. 72
 
  C. 30
 
  D. 18",D,18,,,sedang
127,cd389e7c-736f-402e-8111-5d937a7b6c66,Gambar dan sebutkan bangun ruang kerucut !,"A. .
  B. .
  C. .
  D. .",A,.,,,mudah
128,802cf0d9-e91d-4309-bcf1-5eea466ce478,Kelipatan 7 yang habis dibagi 2 adalahâ€¦.,"A. 7,14,21
 
  B. 14,28,42
 
  C. 1,7,8,56
 
  D. 1,2,4,7",B,"14,28,42",,,sedang
129,3baa9a8b-44e0-44f2-aa23-bb176b990bea,Kelipatan bilangan 11 adalahâ€¦.,"A. 11,22,33,44,55,66,â€¦.
 
  B. 1,11,13,15,17,19â€¦.
 
  C. 0,11,22,33,44,55,66,â€¦.
 
  D. 11,12,13,14,15,16,â€¦.",A,"11,22,33,44,55,66,â€¦.",,,sedang
130,9bef4386-46a4-4ba1-bf37-44169b1a90b3,Kelipatan ke lima dari kelipatan 7 adalahâ€¦.,"A. 15
 
  B. 25
 
  C. 35
 
  D. 45",C,35,,,sedang
131,f5df97f3-694e-4d32-a177-4a1ee5fdded1,Kelipatan persekutuan 7 dan 8 adalahâ€¦.,"A. 7,8,14,16
 
  B. 56,112,168
 
  C. 1,7,8,56
 
  D. 1,2,4,7,",B,"56,112,168",,,sedang
132,350c41cc-eef9-43db-9306-8c1e9a2248ee,Kelipatan persekutuan dari 4 dan 5 adalahâ€¦.,"A. 20,40,60
 
  B. 24,28,32
 
  C. 30,35,40
 
  D. 35,40,45",A,"20,40,60",,,sedang
133,4dc3f3d6-401e-4910-8304-f657727b16b5,Suatu keterangan yang diperlukan untuk mengetahui gambaran mengenai keadaan disebutâ€¦.,"A. data
 
  B. jenis
 
  C. turus
 
  D. jumlah",A,data,,,mudah
134,db6f1637-d635-4db3-abfe-c6109c08062d,Segi banyak beraturan adalah....,"A. Segi banyak yang semua sisinya, sama panjang.
  B. Segi banyak yang semua sudutnya sama besar
  C. Segi banyak yang punya banyak sudut
  D. Segi banyak yang semua sisinya sama panjang dan sudutna sama besar",D,Segi banyak yang semua sisinya sama panjang dan sudutna sama besar,,,mudah
135,28d7b5dd-8f8c-4fae-8a8a-5f028f0485d8,Yang termasuk bangun ruang adalah â€¦,"A. Persegi
  B. Persegi panjang
  C. Belah ketupat
  D. Kubus",D,Kubus,,,mudah
136,1ff020a0-5830-4d30-a614-993702515260,Jarak rumah Abid kesekolah 5 hm. Berapa cm jarak rumah abid kesekolah..,"A. 5
  B. 50
  C. 500
  D. 5000",D,5000,,,sedang
137,d58a8f1f-246b-478b-81b7-166454052512,Keliling sebuah kebun 160 m. Jika panjang kebun 50 m maka lebar kebun tersebut adalah..â€¦,"A. 30
  B. 35
  C. 40
  D. 45",A,30,,,sedang
138,e3422490-d076-4080-81d4-1caf73e76de7,Kebun kakek berbentuk persegi panjang berukuran panjang 75 meter dan lebar 45 meter. Di sekeliling kebun akan dipagar dengan biaya Rp 115.000.00 per meter. Biaya yang diperlukan untuk pemasangan pagar tersebut adalah .â€¦.,"A. Rp 27.600.000.00
  B. Rp 27.800.000.00
  C. Rp 28.200.000.00
  D. Rp 28.400.000.00",A,Rp 27.600.000.00,,,sedang
139,d70adf68-c404-43e0-96e8-3399a493d75d,Keliling jajaran genjang yang sisinya 40 cm 40 cm 15 cm dan 15 cm adalah â€¦..,"A. 100cm
  B. 110cm
  C. 120cm
  D. 130cm",B,110cm,,,mudah
140,6056e40c-9c5b-4635-b4a1-b021d1c90dd9,Keliling persegi panjang 88cm jika panjangnya 26cm maka lebarnya adalah ...â€¦,"A. 12
  B. 14
  C. 16
  D. 18",D,18,,,sedang
141,d814d97c-edf8-48b1-bb3e-bacd4e64b44a,Keliling segitiga yang sisinya 15 cm 15 cm dan 10 cm adalah â€¦â€¦,"A. 30
  B. 35
  C. 40
  D. 25",C,40,,,mudah
142,2fd8e69b-1314-4932-b303-9b569669dde3,Keliling suatu persegi panjang adalah 80 cm dan lebarnya 12 cm kurang dari panjangnya maka panjang dan lebarnya adalah .â€¦.,"A. 22 cm dan 10 cm
  B. 24 cm dan 12 cm
  C. 26 cm dan 14 cm
  D. 28 cm dan 16 cm",C,26 cm dan 14 cm,,,sedang
143,7b0fa485-0bd5-4566-a9af-9af8068978d8,Lambang bilangan asli dari CXLIX adalah...,"A. 149
  B. 139
  C. 128
  D. 119",A,149,,,sedang
144,d6d49667-5a43-4e95-b007-bf83e15646f8,Luas suatu persegi panjang adalah 128cmÂ² jika panjangnya 16cm  maka lebarnya adalahâ€¦â€¦cm,"A. 6
  B. 7
  C. 8
  D. 9",C,8,,,sedang
145,f761fbac-6a69-4b76-8b51-8b874cf13539,Luas suatu segi tiga dengan ukuran panjang sisinya 10 cm dan tingginya 15 cm adalahâ€¦.. cmÂ²,"A. 75
  B. 50
  C. 10
  D. 5",A,75,,,mudah
146,e8dc5562-fcea-47c4-ac50-4cee324d5f48,MCMXCIII dibaca....,"A. 1998
  B. 1993
  C. 1983
  D. 1973",B,1993,,,sedang
147,33f4f732-e0b1-459d-97bf-4c9c48cb8901,Marbun menguras bakmandi selama 1 jam. Berapa menit marbun menguras bak mandi?,"A. 50
  B. 60
  C. 70
  D. 80",B,60,,,sedang
148,7ca13005-9bef-4f12-89e4-4a36b37f2ad4,Pada tahun 2019 umur kakak 4 windu. Umur kakak adalah...,"A. 20
  B. 22
  C. 30
  D. 32",D,32,,,sedang
149,d5a37e04-0227-4146-828f-3d81dd7e2495,Pak edo akan mengecat 15 kursi. Untuk mengecat 1 kursi pak edo memerlukan 25 menit. Berapa menit semuanya.....,"A. .
  B. .
  C. .
  D. .",A,.,,,sedang
150,92b2cecf-3498-4903-8311-984743087f9b,Panjang kolam ikan 55 meter dan lebarnya 33 meter. Keliling kolam ikan tersebut adalahâ€¦â€¦..meter,"A. 170
  B. 172
  C. 174
  D. 176",D,176,,,mudah
151,f6ee4a0a-6200-4e37-8681-6efa4e9b1978,Rubahlah ! 1)MCMXCIX =........,2)999 =,"A. .
  B. .
  C. .
  D. .",A,.,,sedang
152,24beba15-d66a-4b41-b6c3-89d4bcc27cd7,Rumus luas dan keliling persegi panjang adalahâ€¦â€¦,"A. L=sxs, dan K=4xs
  B. L=pxl, dan K=2xpxl
  C. L=p+l, dan K=2x(p+l)
  D. L=pxl, dan K=2x(p+l)",D,"L=pxl, dan K=2x(p+l)",,,mudah
153,11633c07-59c7-44ad-9aac-ba86771315f6,Rumus luas jajaran genjang adalahâ€¦â€¦,"A. P x l
  B. A x t
  C. S x s
  D. Jumlah sisi sejajar x t : 2",B,A x t,,,mudah
154,fb9bc508-ed6c-4012-b246-9888e05f20cb,Rumus luas segi tiga adalah â€¦â€¦,"A. A x t
  B. A x t x 4
  C. A x t : 2
  D. A x t x2",C,A x t : 2,,,mudah
155,4f492b2c-57fd-4042-ba9f-113ba65c1462,Sebuah halaman berbentuk persegi panjang. Kelilingnya 210 m dan lebarnya 35 m. luas halaman tersebut adalah â€¦..mÂ²,"A. 2.450
  B. 2.460
  C. 2.470
  D. 2.480",A,2.45,,,sedang
156,dd269991-a783-4942-957a-b03f402c16eb,Sebuah jalan sepanjang 40 m akan ditanami pohon berjarak 5m pada sisi kanan dan kirinya. Banyak pohon yang dibutuhkan adalah....,"A. 10
  B. 8
  C. 18
  D. 20",C,18,,,sedang
157,2e9c616a-fe7b-4963-9f0e-44e70bdde704,Sebuah kolam renang berbentuk persegi panjang memiliki panjang 40 meter dan lebar 20 meter. Kolam renang tersebut dikelilingi jalan setapak selebar 1 meter. Luas jalan setapak itu adalah â€¦.cmÂ²,"A. 120
  B. 122
  C. 124
  D. 126",A,120,,,sedang
158,d330c4c4-d029-43cf-8c2b-5830593136e3,Sebuah lapangan berbentuk paersegi panjang berukuran 250 m x 200 m. budi berlari mengelilingi lapangan tersebut 3 kali. Maka jarak yang ditempuh Budi adalah â€¦..m,"A. 2500
  B. 2700
  C. 2750
  D. 2800",B,2700,,,sedang
159,1f59d382-4d7a-4b4a-8852-36e43bcf7df2,Sebuah ubin berbetuk persegi panjang berukuran 30cmx25cm. jika terdapat 600 ubin maka ubin tersebut dapat menutup lantai seluasâ€¦..mÂ²,"A. 40
  B. 42,5
  C. 45
  D. 45,5",C,45,,,sedang
160,0af450f3-7ca9-42aa-80a3-68e2522646d6,Segi banyak ada 2 macam. Yaitu.....,"A. Segi banyak beraturan dan tidak beraturan
  B. Segi banyak beraturan dan berurut
  C. Segi banyak sisi dan sudut
  D. Segi banyak luas dan keliling",B,Segi banyak beraturan dan berurut,,,mudah
161,2aa8ed4c-0184-431d-a421-ce68cc3b2485,Hasil dari 8 x ( 10 + 5 ) = . . . .,"A. 400
 
  B. 120
 
  C. 85
 
  D. 50",B,120,,,sedang
162,b0207b3c-c4e7-4df7-9e2b-1a949820f1ab,Ibu membeli 362 buah semangka sebanyak 226 semangka laku terjual kemudian ibu membeli lagi 238 buah semangka. Maka semangka ibu sekarang ada . . . buah,"A. 100Â Â Â Â 
 
  B. 102Â Â Â Â 
 
  C. 352Â Â Â Â 
 
  D. 374",D,374,,,sedang
163,94ec6b49-0bca-4470-a544-3ef22789940d,"Jika n adalah 162 x 3 : 18, nilai n =. . . .","A. 972
 
  B. 108
 
  C. 27
 
  D. 17",C,27,,,sedang
164,98281aa6-819e-4817-9c90-d540decbf6f0,Toni Anton Susi Dina berangkat ke sekolah berjalan kaki waktu yang diperlukan Toni 1/5 jam Anton 1/6 jam Dina 1/4 jam dan Susi 1/8 jam siswa yang paling lama berjalan ke sekolah adalah . . . .,"A. Dina Â Â Â Â 
 
  B. ToniÂ Â Â Â 
 
  C. AntonÂ Â Â Â 
 
  D. Susi",A,Dina Â Â Â Â,,,sedang
165,7dc23c33-b37f-41e9-a229-1e6c125d0e55,Besar pelurus suatu sudut 148Â°. Besar penyiku sudut tersebut adalahâ€¦,"A. 32Â°
  B. 42Â°
  C. 58Â°
  D. 68Â°",A,32Â°,,,sedang
166,740c5ac3-a8af-4216-93d6-d7475982e338,Hasil dari 158-96 + 187 = . . . .,"A. 46
 
  B. 67
 
  C. 125
 
  D. 249",D,249,,,sedang
167,b6a128d4-e453-4f44-8239-2faa5f9c80f2,Sebuah taman berbentuk juring lingkaran dengan jari-jari 14 m dengan sudut pusat 1350. Pada sekeliling taman akan dipasang kawat tiga kali putaran. Minimal panjang kawat yang diperlukan adalahâ€¦..,"A. 61 m
  B. 66 m
  C. 122 m
  D. 183 m",D,183 m,,,sulit
168,06c32069-5c31-46ab-8788-010309848512,"Suatu sudut besarnya 3Â½ pelurusnya, maka sudut tersebut adalahâ€¦","A. Â Â Â Â 30oÂ Â Â Â Â Â Â Â Â Â Â Â 
 
  B. Â Â Â Â 40oÂ Â Â Â Â Â Â Â 
 
  C. 120o Â Â Â Â 
 
  D. 140o",B,Â Â Â Â 40oÂ Â Â Â Â Â Â Â,,,sedang
169,6a5cd7e2-91ea-4b07-8792-fa67eb79ba6b,Akuarium berukuran panjang 40 cm lebar 20 cm dan tinggi 30 cm. Volume akuarium tersebut adalah....,"A. 36.000 
  B. 24.000 
  C. 18.000 
  D. 12.000",B,24,,,mudah
170,fd05e97a-5a84-4f57-a07e-4c5cfbf2f0f8,Diketahui panjang rusuk sebuah kubus 10 cm. Volume kubus tersebut adalah ....,"A. 100 
  B. 1.000 
  C. 10.000 
  D. 100.000",B,1,,,mudah
171,3ba5a389-88cb-4591-86e4-e75fa37f914a,"Dalam lahan parkir suatu sekolah, 21 dari 25 sepeda yang terparkir tidak memiliki boncengan di belakang. Persentase dari sepeda yang tidak memiliki boncengan di belakang adalah . . .","A. 21 %
 B. 46 %
 C. 84 %
 D. 96 %
 ",C,"84 %
",C3,Menghitung,sedang
172,a9da97b0-8e35-4e99-9531-6419c63a5971,Besar sudut terkecil yang dibentuk jarum jam pada pukul 04.00 sama dengan . . .,A.  B.  C.  D.  ,C,,C2,Menjelaskan,sedang
173,0c7982ae-aa4a-4f03-a931-d2100de13f41,"Kue dalam kaleng dibagikan kepada 6 orang anak, masing-masing mendapat 30 kue dan tidak tersisa. Bila kue tersebut dibagikan kepada 10 orang anak, masing-masing mendapat kue sebanyak . . .","A.  11

 B.  15

 C.  16

 D.  18
 ",D," 18
",C3,Menghitung,sedang
174,982964f8-77b8-48cd-ad95-01c3c567f349,"Pa Ahmad membeli 1 kodi baju batik di Pekalongan dengan harga Rp1.440.000,00. Harga pembelian tiap potong baju batik tersebut sama, sehingga harga tiap potongnya adalah . . .","A. Rp10.000
 B. Rp72.000
 C. Rp120.000
 D. Rp144.000 
 ",B,"Rp72.000
",C3,Menghitung,sedang
175,be0e7126-9627-4971-8949-100b6146aad1,Sebuah mesin di suatu pabrik minuman mampu memasang tutup botol untuk 14 botol dalam waktu 84 detik. Banyak botol yang dapat ditutup oleh mesin dalam waktu 2 menit adalah . . .,A. 16 botol B. 20 botol C. 28 botol D. 35 botol ,B,20 botol,C3,Menghitung,sedang
176,09be7528-18b6-47d8-95c8-488cc11ac15c,"Sebuah mobil memerlukan 8 liter bensin untuk menempuh jarak 96 km. jika mobil itu menghahabiskan 35 liter bensin, maka jarak yang ditempuh adalah . . .","A. 139 km
 B. 360 km
 C. 420 km
 D. 488 km ",C,"420 km
",C3,Menghitung,sedang
177,3907ebcd-4389-4af5-b0a6-ad97b35cfca8,"Sebuah peta Pulau Jawa dibuat dengan skala 1 : 1.500.000. Jika jarak antara Jakarta dan Bandung pada peta tersebut 12 cm, maka jarak sebenarnya adalah . . .","A. 180 km B. 150 km C. 83,3 km D. 18 km ",A,180 km,C3,Menghitung,sulit
178,201b7863-7ae4-4f17-ae15-6ad0b6b35f01,"Seorang peternak mempunyai persediaan pakan untuk 25 ekor sapi selama 22Â hari. Peternak itu membeli beberapa ekor sapi lagi, sehingga persediaan pakan habis dalam waktu 10 hari. Banyak sapi yang dibeli oleh peternak tersebut adalah . . .","A.  5 ekor
 B. 10 ekor
 C. 22 ekor
 D. 30 ekor ",D,30 ekor,C3,Menghitung,sedang
179,48a4001a-379e-43f7-913a-46cdb44c90c5,"Diketahui pernyataan-pernyataan berikut :1.Sisi-sisi yang berhadapan sama panjang2.Sudut-sudut yang berhadapan sama besar3.Diagonal-diagonal yang sama panjang4.Diagonal-diagonalnya berpotongan dan membagi dua sama panjangDari pernyataan-pernyataan diatas, yang merupakan sifat jajargenjang adalah . . .","A. 1, 2, dan 3
 B. 1, 2, dan 4
 C. 1, 3, dan 4
 D. 2, 3, dan 4  ",B,"1, 2, dan 4
",C2,Mengkategorikan,mudah
180,3334a38f-343f-4cfb-ba06-56c982917eab,Jarak antara dua kota pada peta adalah 2 cm. Jarak sebenarnya kedua kota adalah 80 km. Skala yang digunakan peta tersebut adalah . . .,"A. 1 : 400.000
 B. 1 : 800.000
 C. 1 : 4.000.000
 D. 1 : 8.000.000 ",C,"1 : 4.000.000
",C3,Menghitung,sulit
181,9bdb7f0a-d6dd-489c-aefa-ce15ac2a7ef6,"Pembangunan sebuah gedung direncanakan selesai dalam waktu 60 hari jika dikerjakan oleh 24 orang. Setelah dikerjakan 40 hari, pekerjaan tersebut terhenti selama 8 hari. Agar pembangunan gedung tersebut selesai tepat pada waktunya, banyak tambahan pekerja yang dibutuhkan adalah . . .",A. 4 orang B. 5 orang C. 8 orang D. 16 orang ,D,16 orang,C3,Menghitung,sulit
182,0763bbfa-3585-4548-a10e-641a7549fecc,"Pengumpulan data tentang kegiatan ektrakulikuler yang diikuti siswa dapat dilakukan dengan metode berikut, kecuali . . .","A. Angket
 B. Wawancara
 C. Observasi
 D. Dokumentasi ",B,"Wawancara
",C3,Menggunakan,mudah
183,43d80f33-42ab-4fa3-8f8b-ae955ea5d34f,Penyajian data yang paling tepat untuk menggambarkan prosentase jenis pekerjaan orang tua siswa kelas 7 adalah . . .,"A. Diagram batang
 B. Diagram garis
 C. Diagram lingkaran
 D. Diagram lambing ",C,"Diagram lingkaran
",C3,Menggunakan,mudah
184,79c3cf76-c5c3-42a0-a53e-aa7b1af95391,Perbandingan kecepatan 6 km per jam dengan 40 meter per menit dapat disederhanakan menjadi ...,"A. 1 : 4
 B. 3 : 2
 C. 3 : 20
 D. 5 : 2 ",D,5 : 2,C4,Merinci,sedang
185,0824666b-dff3-45bc-9283-bd19f0b836d8,"Rasio waktu yang diluangkan Karina untuk mengerjakan tugas Matematika terhadap tugas IPA adalah 5 banding 4. Jika dia meluangkan waktu 40 menit untuk menyelesaikan tugas Matematika, maka waktu yang dia luangkan untuk menyelesaikan tugas IPA adalah . . .","A. 20 Menit
 B. 32 menit
 C. 60 menit
 D. 90 menit ",B,"32 menit
",C3,Menghitung,sedang
186,563f1389-4909-4764-8c04-9488afc8f742,Reni mengoleksi buku bacaan berupa novel sebanyak 72 buku. Rasio jumlah novel ber-genre drama dan misteri 7 : 5. Banyak novel misteri yang harus Reni beli lagi supaya rasio kedua genre novel tersebut menjadi 1 : 1 adalah . . .,A. 9 B. 12 C. 22 D. 24 ,B,12,C3,Menghitung,sulit
187,9d602daa-2ba3-42ac-bea1-cd7af9667c70,"Sebungkus cokelat akan dibagikan kepada 24 anak, setiap anak mendapat 8 cokelat. Jika cokelat itu dibagikan kepada 16 anak, maka banyak cokelat yang diperoleh setiap anak adalah . . . .","A. 8 cokelat
 B. 12 cokelat
 C. 16 cokelat
 D. 48 cokelat
 D.  ",A,"8 cokelat
",C3,Menghitung,sedang
188,76f63d5c-846a-41e9-9c6b-c65a347a1ac1,"Seorang pedagang membeli 1 karung gula putih dengan bruto 50 kg dan tara 2 %, dengan harga Rp400.000. Harga penjualan per kg gula tersebut jika pedagang itu untung 20 % adalah . . .","A. Rp8.000
 B. Rp9.600
 C. Rp9.796
 D. Rp10.000 
 ",C,"Rp9.796
",C3,Menghitung,sulit
189,ca4c8192-1bb9-4e70-bbb8-14e695ebd4e2,Pak Adi meminjam uang di Bank Indonesia sebesar Rp 15.000.000 dengan bunga 16% pertahun. Tentukan bunga yang ditanggung oleh Pak Adi jika akan meminjam selama 3 bulan . . .,"A. Rp300.000
 B. Rp400.000
 C. Rp500.000
 D. Rp600.000
 ",D,"Rp600.000
",C3,Menghitung,sedang
190,9ef76123-6aa7-458b-9160-b5384ae6e3e0,"Pak Iqbal menjual laptop (baru) dengan harga Rp. 4.000.000,00 (tanpa pajak). Laptop tersebut dibeli oleh Pak Ro`uf dengan Pajak Pertambahan Nilai (PPN) 10%. Tentukan uang yang harus dibayarkan oleh Pak Ro`uf (termasuk pajak). Jelaskan !\","A. Rp1.500
 B. Rp1.750
 C. Rp1.833
 D. Rp1.857


 ",C,"Rp1.833
",C3,Menghitung,sedang
191,647841e2-5e48-462c-ba27-623bb8bcc7b8,"Sebuah toko memberikan diskon 10 % untuk pembelian sampai Rp100.000 dan 15 % untuk kelebihannya. Jika seorang pembeli berbelanja sebesar Rp300.000, maka yang harus dibayar adalah . . .","A. Rp225.000
 B. Rp255.000
 C. Rp260.000
 D. Rp270.000
 ",C,"Rp260.000
",C3,Menghitung,sulit
192,4d003eab-a572-411c-993a-1a3e4bfed952,"Seorang pedagang membeli manga seharga Rp380.000 dengan ongkos angkutan Rp30.000. Setelah terjual habis, pedagang itu memperoleh uang Rp450.000. Dalam keadaan ini, pedagang memperoleh . . .","A. Rugi Rp40.000
 B. Rugi Rp70.000
 C. Untung Rp40.000
 D. Untung Rp70.000
 ",C,"Untung Rp40.000
",C3,Menghitung,sedang
193,450b4889-5b9f-4b1c-884f-38b42205eb9f,"Seseorang mengeluarkan Rp2.000.000,00 untuk menjalankan usahanya. Jika pada hari itu dia memperoleh keuntungan sebesar 5 % maka besarnya pendapatan yang didapatkan pada hari tu adalah . . .","A. Rp1.900.000
 B. Rp1.950.000
 C. Rp2.050.000
 D. Rp2.100.000 ",D,Rp2.100.000,C3,Menghitung,sedang
194,4355dcdd-193c-44d8-87ba-20e0ac1212ce,"Panjang sisi-sisi suatu segitiga diketahui berturut-turut p cm, 2p cm, dan (p+4) cm. Keliling segitiga tersebut adalah ...","A.  ( 4p+p) cmÂ Â Â Â 
 B. ( 3p+p) cmÂ Â Â Â           
 C. ( 2p+6) cm
 D.  ( 2p+2) cm

                                                        Â  ",A," ( 4p+p) cmÂ Â Â Â 
",C3,Menghitung,mudah
195,2b39f0d2-fc8e-4c0b-940c-f8a25412dc53,&nbsp; Bentuk sederhana dari 35 : 55 adalah...   ,"A. 5 : 7
 B. 6 : 8
 C. 7 : 11
 D. 10 : 13
 ",C,"7 : 11
",C3,Menghitung,mudah
196,81ffacb1-76fb-47fd-b921-1f19167a98c3,"Luas suatu segitiga adaalah 20 cm2, jika alas segitiga 8 cm.  Tinggi segitiga tersebut adalah â€¦",A. 5 cm2 B. 6 cm2 C. 10 cm2 D. 13 cm2 ,A,5 cm2,C3,Menghitung,mudah
197,db8cad36-90c8-4c74-912b-314850a48962,Banyak siswa laki-laki 24 dan perempuan adalah 20. Perbandingan banyak siswa laki-laki dan perempuan adalah...,"A. 6 : 4 
 B. 6 : 5 
 C. 4 : 5 
 D. 4 : 6
 ",B,"6 : 5 
",C3,Menghitung,mudah
198,d3396a8d-7358-4fc1-b155-6729a2bf2391,Budi ingin membuat layang-layang dengan menggunakan kertas kraton dengan ukuran diagonal satu 20 cm dan diagonal lainnya 35 cm. Luas karton yang dibutuhkan Budi adalah â€¦,A. 350 cm2 B. 450 cm2 C. 600 cm2 D. 650 cm2 ,A,350 cm2,C3,Menghitung,mudah
199,93b9653b-fa18-4527-8503-6e7a767e942f,Jika di dalam kelas terdapat meja berbentuk belah ketupat dengan panjang diagonal-diagonalnya 25 m dan 8 m. luas meja tersebut adalah â€¦,A. 400 cm2 B. 300 cm2 C. 100 cm2 D. 50 cm2 ,C,100 cm2,C3,Menghitung,mudah
200,58c710f2-79b8-42df-b456-6412fffd4660,"Perbandingan umur ibu dan umur anaknya 8:3. Bila umur ibu 40 tahun, maka umur anaknya adalah...","A. 11 tahun
 B. 13 tahun
 C. 14 tahun
 D. 15 tahun
 ",D,"15 tahun
",C3,Menghitung,sedang
201,f2fc896d-5e50-4c2c-8a35-8a739cd36523,Penyajian data yang paling tepat untuk menggambarkan presentase jenis pekerjaan orang tua siswa kelas 7 adalah ...,"A. Diagram batang
 B. Diagram lingkaran
 C. Diagram garis
 D. Diagram lambang
 ",B,"Diagram lingkaran
",C3,Menentukan,mudah
202,7db649f9-0efe-4061-b34e-dea7fc9e78fd,"Ayah akan membagikan uang sejumlah Rp 240.000,00 keada Amir dan Budi dengan perbandingan 3 : 5. Maka jumlah uang yang diterima oleh Budi adalahâ€¦","A. Rp 90.000,00
 B. Rp 110.000,00
                                                                         C. Rp 130.000,00
                                                                         D. Rp 150.000,00
                                                                         ",D,"Rp 150.000,00
									",C3,Menghitung,sedang
203,29cdbdf6-b3de-4c9e-a330-c6a63e10667b,Nilai dari [8 + (â€“32) â€“ (â€“4)] â€“ [ â€“5 + 4 + (â€“2)3] adalah....,"A. â€“12
 B. â€“6
 C. 6
 D. 12
 ",D,"12
",C3,Menghitung,sedang
204,68afc0a4-50d2-43dd-9f6a-d7ce8c37e9ab,Nilaidari 12 x (â€“2) : 4 + ( â€“5) = ....,"A. â€“12
 B. â€“11
 C. 11
 D. 12
 ",B,"â€“11
",C3,Menghitung,sedang
205,b30a6396-3790-4e3e-bd17-dad96b366b6a,Nilaidari [8 + (â€“32) â€“ (â€“4)] â€“ [ â€“5 + 4 + (â€“2)3] adalah....,"A. â€“12
 B. â€“6
 C. 6
 D. 12
 ",D,"12
",C3,Menghitung,sedang
206,93c4782a-93c2-4822-82f0-f6a7a219f98b,Pecahan yang senilai dengan adalah â€¦,"A. 0,825
 B. 87,5%
 C. 
                                                                         D. 87,5â€°
 ",B,"87,5%
",C3,Menghitung,mudah
207,597f02f6-4fb0-43cc-a3bb-ad470463f4cf,"Pedoman penilaian lomba matematika tingkat kota adalah sebagai berikut :  Â Â Â Â -  Soal dijawab benar diberi nilai 4  Â Â Â Â -  Soal dijawab salah diberi nilai â€“ 2  Â Â Â Â -  Soal tidak dijawab diberi nilai â€“ 1. Jika ada 50 soal dan Budi menjawab benar 25 soal dan 10 soal tidak dijawab, maka nilai Budi adalah â€¦","A. 95
 B. 85
 C. 75
 D. 60
 ",D,"60
",C3,Menghitung,sedang
208,547057e3-60b0-461e-a8e2-731c1bfac6b5,"Urutan dari besar ke kecil untuk pecahan 75%,  , dan  adalah ....","A.  , 75%, Â Â Â Â 
 B. 75%,  , Â Â Â Â 
 C.  ,  , 75%Â Â Â Â 
 D.  , 75%, 
 ",A," , 75%, Â Â Â Â 
",C4,Mengorganisasikan,sulit
209,d30c95da-82b7-4356-a3c8-c6e04cc1038d,Hasil dari :   â€“  Â´ 2 = ....,"A. 0,6
 B. 1,6
 C. 4,3
 D. 6,5
 ",B,"1,6
",C3,Menghitung,sedang
210,99509a50-aa53-444e-a6c0-2522866df1d0,Pelurus dari sudut 1080 adalah â€¦,A. 620 B. 680 C. 720 D. 780 ,C,720,C3,Menghitung,sedang
211,f1005da1-2920-4f7f-9556-0219b00a6ca6,Pecahan  bila diurutkan dari yang terkecil menjadi â€¦.,"A. 
                                                                 B. 
                                                                 C. 
                                                                 D. 
                                                                 ",D,"
								",C4,Mengorganisasikan,sulit
212,ee5c0b3b-f91c-405a-8a1b-d6613e0352ea,Pecahan paling sederhana dari  adalah â€¦.,"A. 
                                                                 B. 
                                                                 C. 
                                                                 D. 
                                                                 ",C,"
								",C3,Menghitung,sedang
213,5ce4c818-433c-41a4-9d27-455e4dbc1073,Hasil perkalian bentuk aljabar  - 8( a â€“ 2b + 5 ) = â€¦,"A. - 8a â€“ 6b + 5
 B. â€“ 3a + b â€“ 5
 C. â€“ 8a â€“ 16b + 40
 D. - 8a + 16b â€“ 40
 ",D,"- 8a + 16b â€“ 40
",C3,Menghitung,mudah
214,9e3d058d-53ad-4462-868f-f2ce9514c001,Pecahan berikut yang senilai dengan  adalah â€¦.,A.  B.  C.  D.  ,B,,C4,Membandingkan,mudah
215,3073ab03-8c71-4a56-a522-bd33bcb2c181,Pecahan yang disisipkan antara  dan  adalah â€¦.,A.  B.  C.  D.  ,A,,C4,Menalaah,sulit
